stdThresh,profitThresh,window,profit,txcount,
3.6,1.02,60,0.0365903,3,
3.6,1.02,75,0.0402688,3,
3.6,1.02,90,0.0413246,3,
3.6,1.02,105,0.168404,2,
3.6,1.02,120,0.171352,2,
3.6,1.02,135,0.171437,2,
3.6,1.02,150,0.0367399,3,
3.6,1.02,165,0.0927421,2,
3.6,1.02,180,-0.104465,3,
3.6,1.02,195,0.0378635,3,
3.6,1.02,210,0.167229,2,
3.6,1.02,225,0.0369644,3,
3.6,1.02,240,0.0377136,3,
3.6,1.021,30,0.0378172,3,
3.6,1.021,45,0.038614,3,
3.6,1.021,60,0.172705,2,
3.6,1.021,75,0.0402688,3,
3.6,1.021,90,0.0413246,3,
3.6,1.021,105,0.168404,2,
3.6,1.021,120,0.171352,2,
3.6,1.021,135,0.171437,2,
3.6,1.021,150,0.172874,2,
3.6,1.021,165,0.0927421,2,
3.6,1.021,180,-0.104465,3,
3.6,1.021,195,0.0378635,3,
3.6,1.021,210,0.167229,2,
3.6,1.021,225,0.173128,2,
3.6,1.021,240,0.0377136,3,
3.6,1.022,30,0.038958,3,
3.6,1.022,45,0.038614,3,
3.6,1.022,60,0.172705,2,
3.6,1.022,75,0.0402688,3,
3.6,1.022,90,0.0413246,3,
3.6,1.022,105,0.168404,2,
3.6,1.022,120,0.171352,2,
3.6,1.022,135,0.171437,2,
3.6,1.022,150,0.172874,2,
3.6,1.022,165,0.0927421,2,
3.6,1.022,180,-0.104465,3,
3.6,1.022,195,0.174145,2,
3.6,1.022,210,0.167229,2,
3.6,1.022,225,0.173128,2,
3.6,1.022,240,0.173975,2,
3.6,1.023,30,0.0394903,3,
3.6,1.023,45,0.174994,2,
3.6,1.023,60,0.172705,2,
3.6,1.023,75,0.0402688,3,
3.6,1.023,90,0.0413246,3,
3.6,1.023,105,0.168404,2,
3.6,1.023,120,0.171352,2,
3.6,1.023,135,0.171437,2,
3.6,1.023,150,0.172874,2,
3.6,1.023,165,0.0927421,2,
3.6,1.023,180,-0.104465,3,
3.6,1.023,195,0.174145,2,
3.6,1.023,210,0.167229,2,
3.6,1.023,225,0.173128,2,
3.6,1.023,240,0.173975,2,
3.6,1.024,30,0.0430034,3,
3.6,1.024,45,0.175354,2,
3.6,1.024,60,0.173064,2,
3.6,1.024,75,0.177226,2,
3.6,1.024,90,0.0416433,3,
3.6,1.024,105,0.168762,2,
3.6,1.024,120,0.171711,2,
3.6,1.024,135,0.171795,2,
3.6,1.024,150,0.173233,2,
3.6,1.024,165,0.0930766,2,
3.6,1.024,180,-0.104191,3,
3.6,1.024,195,0.174505,2,
3.6,1.024,210,0.167587,2,
3.6,1.024,225,0.173487,2,
3.6,1.024,240,0.174335,2,
3.6,1.025,30,0.0456843,3,
3.6,1.025,45,0.178375,2,
3.6,1.025,60,0.176079,2,
3.6,1.025,75,0.180252,2,
3.6,1.025,90,0.0443207,3,
3.6,1.025,105,0.171766,2,
3.6,1.025,120,0.174722,2,
3.6,1.025,135,0.174807,2,
3.6,1.025,150,0.176249,2,
3.6,1.025,165,0.0958862,2,
3.6,1.025,180,-0.101889,3,
3.6,1.025,195,0.177523,2,
3.6,1.025,210,0.170588,2,
3.6,1.025,225,0.176503,2,
3.6,1.025,240,0.177353,2,
3.6,1.026,30,0.0456843,3,
3.6,1.026,45,0.178375,2,
3.6,1.026,60,0.176079,2,
3.6,1.026,75,0.180252,2,
3.6,1.026,90,0.18145,2,
3.6,1.026,105,0.171766,2,
3.6,1.026,120,0.174722,2,
3.6,1.026,135,0.174807,2,
3.6,1.026,150,0.176249,2,
3.6,1.026,165,0.0958862,2,
3.6,1.026,180,-0.101889,3,
3.6,1.026,195,0.177523,2,
3.6,1.026,210,0.170588,2,
3.6,1.026,225,0.176503,2,
3.6,1.026,240,0.177353,2,
3.6,1.027,30,0.0519217,3,
3.6,1.027,45,0.181612,2,
3.6,1.027,60,0.179309,2,
3.6,1.027,75,0.183494,2,
3.6,1.027,90,0.184696,2,
3.6,1.027,105,0.174985,2,
3.6,1.027,120,0.177949,2,
3.6,1.027,135,0.178034,2,
3.6,1.027,150,0.17948,2,
3.6,1.027,165,0.0988966,2,
3.6,1.027,180,-0.0994216,3,
3.6,1.027,195,0.180758,2,
3.6,1.027,210,0.173803,2,
3.6,1.027,225,0.179735,2,
3.6,1.027,240,0.180587,2,
3.6,1.028,30,0.0519217,3,
3.6,1.028,45,0.181612,2,
3.6,1.028,60,0.179309,2,
3.6,1.028,75,0.183494,2,
3.6,1.028,90,0.184696,2,
3.6,1.028,105,0.174985,2,
3.6,1.028,120,0.177949,2,
3.6,1.028,135,0.178034,2,
3.6,1.028,150,0.17948,2,
3.6,1.028,165,0.0988966,2,
3.6,1.028,180,-0.0994216,3,
3.6,1.028,195,0.180758,2,
3.6,1.028,210,0.173803,2,
3.6,1.028,225,0.179735,2,
3.6,1.028,240,0.180587,2,
3.6,1.029,30,0.0519217,3,
3.6,1.029,45,0.181612,2,
3.6,1.029,60,0.179309,2,
3.6,1.029,75,0.183494,2,
3.6,1.029,90,0.184696,2,
3.6,1.029,105,0.174985,2,
3.6,1.029,120,0.177949,2,
3.6,1.029,135,0.178034,2,
3.6,1.029,150,0.17948,2,
3.6,1.029,165,0.0988966,2,
3.6,1.029,180,-0.0994216,3,
3.6,1.029,195,0.180758,2,
3.6,1.029,210,0.173803,2,
3.6,1.029,225,0.179735,2,
3.6,1.029,240,0.180587,2,
3.6,1.03,30,0.0546743,3,
3.6,1.03,45,0.184273,2,
3.6,1.03,60,0.181966,2,
3.6,1.03,75,0.18616,2,
3.6,1.03,90,0.187364,2,
3.6,1.03,105,0.177631,2,
3.6,1.03,120,0.180603,2,
3.6,1.03,135,0.180688,2,
3.6,1.03,150,0.182136,2,
3.6,1.03,165,0.101372,2,
3.6,1.03,180,-0.0973931,3,
3.6,1.03,195,0.183418,2,
3.6,1.03,210,0.176447,2,
3.6,1.03,225,0.182392,2,
3.6,1.03,240,0.183247,2,
3.7,1.005,30,0.00663308,3,
3.7,1.005,45,0.00647236,3,
3.7,1.005,60,0.00561816,3,
3.7,1.005,75,0.00561217,5,
3.7,1.005,90,0.0066367,5,
3.7,1.005,105,0.00566497,3,
3.7,1.005,120,0.00618919,3,
3.7,1.005,135,0.00626172,3,
3.7,1.005,150,0.00608436,5,
3.7,1.005,165,0.00774442,3,
3.7,1.005,180,0.00597165,3,
3.7,1.005,195,0.00641964,3,
3.7,1.005,210,0.00588168,3,
3.7,1.005,225,0.00651054,5,
3.7,1.005,240,0.00701954,5,
3.7,1.006,30,0.00663308,3,
3.7,1.006,45,0.00756635,3,
3.7,1.006,60,0.00735099,3,
3.7,1.006,75,0.00686813,3,
3.7,1.006,90,0.012434,7,
3.7,1.006,105,0.00832337,3,
3.7,1.006,120,0.00734308,3,
3.7,1.006,135,0.00741569,3,
3.7,1.006,150,0.0074964,3,
3.7,1.006,165,0.00774442,3,
3.7,1.006,180,0.00712529,3,
3.7,1.006,195,0.00685338,3,
3.7,1.006,210,0.00854065,3,
3.7,1.006,225,0.00793289,3,
3.7,1.006,240,0.00968152,5,
3.7,1.007,30,0.00955389,3,
3.7,1.007,45,0.00756635,3,
3.7,1.007,60,0.00850621,3,
3.7,1.007,75,0.00875202,3,
3.7,1.007,90,0.00789003,3,
3.7,1.007,105,0.00832337,3,
3.7,1.007,120,0.00755943,3,
3.7,1.007,135,0.00763206,3,
3.7,1.007,150,0.0074964,3,
3.7,1.007,165,0.00774442,3,
3.7,1.007,180,0.00871154,3,
3.7,1.007,195,0.00858834,3,
3.7,1.007,210,0.00854065,3,
3.7,1.007,225,0.00793289,3,
3.7,1.007,240,0.00844261,3,
3.7,1.008,30,0.00955389,3,
3.7,1.008,45,0.00858741,3,
3.7,1.008,60,0.00850621,3,
3.7,1.008,75,0.00875202,3,
3.7,1.008,90,0.00977584,3,
3.7,1.008,105,0.00947295,3,
3.7,1.008,120,0.00892967,3,
3.7,1.008,135,0.0090024,3,
3.7,1.008,150,0.00865179,3,
3.7,1.008,165,0.00889333,3,
3.7,1.008,180,0.00871154,3,
3.7,1.008,195,0.00858834,3,
3.7,1.008,210,0.00854065,3,
3.7,1.008,225,0.00908878,3,
3.7,1.008,240,0.00959908,3,
3.7,1.009,30,0.010307,3,
3.7,1.009,45,0.0103616,3,
3.7,1.009,60,0.0108481,3,
3.7,1.009,75,0.0116798,3,
3.7,1.009,90,0.0105291,3,
3.7,1.009,105,0.0166253,3,
3.7,1.009,120,0.010404,3,
3.7,1.009,135,0.0102603,3,
3.7,1.009,150,0.010994,3,
3.7,1.009,165,0.0160415,3,
3.7,1.009,180,0.0126389,3,
3.7,1.009,195,0.0104982,3,
3.7,1.009,210,0.0104437,3,
3.7,1.009,225,0.011432,3,
3.7,1.009,240,0.0103522,3,
3.7,1.01,30,0.0148732,3,
3.7,1.01,45,0.0152567,3,
3.7,1.01,60,0.0144949,3,
3.7,1.01,75,0.0148219,3,
3.7,1.01,90,0.0158519,3,
3.7,1.01,105,0.0197827,3,
3.7,1.01,120,0.0160035,3,
3.7,1.01,135,0.0160768,3,
3.7,1.01,150,0.0146414,3,
3.7,1.01,165,0.0191971,3,
3.7,1.01,180,0.0157839,3,
3.7,1.01,195,0.0152331,3,
3.7,1.01,210,0.0200024,3,
3.7,1.01,225,0.0145733,3,
3.7,1.01,240,0.0150864,3,
3.7,1.011,30,0.0181812,3,
3.7,1.011,45,0.0154763,3,
3.7,1.011,60,0.0171767,3,
3.7,1.011,75,0.0159857,3,
3.7,1.011,90,0.0158519,3,
3.7,1.011,105,0.0197827,3,
3.7,1.011,120,0.0160035,3,
3.7,1.011,135,0.0160768,3,
3.7,1.011,150,0.0173235,3,
3.7,1.011,165,0.0191971,3,
3.7,1.011,180,0.0157839,3,
3.7,1.011,195,0.0157411,3,
3.7,1.011,210,0.0200024,3,
3.7,1.011,225,0.0177643,3,
3.7,1.011,240,0.0155943,3,
3.7,1.012,30,0.0181812,3,
3.7,1.012,45,0.0173799,3,
3.7,1.012,60,0.0171767,3,
3.7,1.012,75,0.0175859,3,
3.7,1.012,90,0.0170168,3,
3.7,1.012,105,0.0197827,3,
3.7,1.012,120,0.0171619,3,
3.7,1.012,135,0.0172352,3,
3.7,1.012,150,0.0173235,3,
3.7,1.012,165,0.0191971,3,
3.7,1.012,180,0.016942,3,
3.7,1.012,195,0.0184261,3,
3.7,1.012,210,0.0200024,3,
3.7,1.012,225,0.0177643,3,
3.7,1.012,240,0.0182789,3,
3.7,1.013,30,0.0212706,3,
3.7,1.013,45,0.0206137,3,
3.7,1.013,60,0.0214262,3,
3.7,1.013,75,0.0206735,3,
3.7,1.013,90,0.0217094,3,
3.7,1.013,105,0.0228769,3,
3.7,1.013,120,0.026711,3,
3.7,1.013,135,0.026785,3,
3.7,1.013,150,0.0215737,3,
3.7,1.013,165,0.0222896,3,
3.7,1.013,180,0.026489,3,
3.7,1.013,195,0.0215163,3,
3.7,1.013,210,0.0230974,3,
3.7,1.013,225,0.0208524,3,
3.7,1.013,240,0.0213687,3,
3.7,1.014,30,0.0236083,3,
3.7,1.014,45,0.0223762,3,
3.7,1.014,60,0.0278965,3,
3.7,1.014,75,0.0238836,3,
3.7,1.014,90,0.0217094,3,
3.7,1.014,105,0.0228769,3,
3.7,1.014,120,0.026711,3,
3.7,1.014,135,0.026785,3,
3.7,1.014,150,0.0215737,3,
3.7,1.014,165,0.0222896,3,
3.7,1.014,180,0.026489,3,
3.7,1.014,195,0.0215163,3,
3.7,1.014,210,0.0230974,3,
3.7,1.014,225,0.0220163,3,
3.7,1.014,240,0.0225331,3,
3.7,1.015,30,0.0236083,3,
3.7,1.015,45,0.0228168,3,
3.7,1.015,60,0.0278965,3,
3.7,1.015,75,0.0238836,3,
3.7,1.015,90,0.0249228,3,
3.7,1.015,105,0.0228769,3,
3.7,1.015,120,0.026711,3,
3.7,1.015,135,0.026785,3,
3.7,1.015,150,0.0280449,3,
3.7,1.015,165,0.156526,2,
3.7,1.015,180,0.026489,3,
3.7,1.015,195,0.0226809,3,
3.7,1.015,210,0.0230974,3,
3.7,1.015,225,0.0284902,3,
3.7,1.015,240,0.0225331,3,
3.7,1.016,30,0.0250617,3,
3.7,1.016,45,0.0260341,3,
3.7,1.016,60,0.029356,3,
3.7,1.016,75,0.0253375,3,
3.7,1.016,90,0.0263781,3,
3.7,1.016,105,0.158834,2,
3.7,1.016,120,0.0281688,3,
3.7,1.016,135,0.028243,3,
3.7,1.016,150,0.0295046,3,
3.7,1.016,165,0.158168,2,
3.7,1.016,180,0.0279465,3,
3.7,1.016,195,0.0306204,3,
3.7,1.016,210,0.159083,2,
3.7,1.016,225,0.0299506,3,
3.7,1.016,240,0.0304715,3,
3.7,1.017,30,0.0274335,3,
3.7,1.017,45,0.0270462,3,
3.7,1.017,60,0.0303713,3,
3.7,1.017,75,0.027519,3,
3.7,1.017,90,0.0273905,3,
3.7,1.017,105,0.159977,2,
3.7,1.017,120,0.029183,3,
3.7,1.017,135,0.0292572,3,
3.7,1.017,150,0.0305201,3,
3.7,1.017,165,0.159311,2,
3.7,1.017,180,0.0289605,3,
3.7,1.017,195,0.031637,3,
3.7,1.017,210,0.160227,2,
3.7,1.017,225,0.0309665,3,
3.7,1.017,240,0.0314879,3,
3.7,1.018,30,0.0293416,3,
3.7,1.018,45,0.0293005,3,
3.7,1.018,60,0.0314501,3,
3.7,1.018,75,0.0351104,3,
3.7,1.018,90,0.0296387,3,
3.7,1.018,105,0.161191,2,
3.7,1.018,120,0.0302605,3,
3.7,1.018,135,0.0303348,3,
3.7,1.018,150,0.031599,3,
3.7,1.018,165,0.160525,2,
3.7,1.018,180,0.0300378,3,
3.7,1.018,195,0.0327171,3,
3.7,1.018,210,0.161442,2,
3.7,1.018,225,0.032046,3,
3.7,1.018,240,0.0325679,3,
3.7,1.019,30,0.0353837,3,
3.7,1.019,45,0.0360592,3,
3.7,1.019,60,0.0365903,3,
3.7,1.019,75,0.0402688,3,
3.7,1.019,90,0.0413246,3,
3.7,1.019,105,0.166978,2,
3.7,1.019,120,0.0353947,3,
3.7,1.019,135,0.0354694,3,
3.7,1.019,150,0.0367399,3,
3.7,1.019,165,0.166308,2,
3.7,1.019,180,0.171099,2,
3.7,1.019,195,0.0378635,3,
3.7,1.019,210,0.167229,2,
3.7,1.019,225,0.037189,3,
3.7,1.019,240,0.0377136,3,
3.7,1.02,30,0.0372089,3,
3.7,1.02,45,0.0365776,3,
3.7,1.02,60,0.0365903,3,
3.7,1.02,75,0.0402688,3,
3.7,1.02,90,0.0413246,3,
3.7,1.02,105,0.166978,2,
3.7,1.02,120,0.171352,2,
3.7,1.02,135,0.171437,2,
3.7,1.02,150,0.0367399,3,
3.7,1.02,165,0.166308,2,
3.7,1.02,180,0.171099,2,
3.7,1.02,195,0.0378635,3,
3.7,1.02,210,0.167229,2,
3.7,1.02,225,0.037189,3,
3.7,1.02,240,0.0377136,3,
3.7,1.021,30,0.0378172,3,
3.7,1.021,45,0.0393177,3,
3.7,1.021,60,0.172705,2,
3.7,1.021,75,0.0402688,3,
3.7,1.021,90,0.0413246,3,
3.7,1.021,105,0.166978,2,
3.7,1.021,120,0.171352,2,
3.7,1.021,135,0.171437,2,
3.7,1.021,150,0.172874,2,
3.7,1.021,165,0.166308,2,
3.7,1.021,180,0.171099,2,
3.7,1.021,195,0.0378635,3,
3.7,1.021,210,0.167229,2,
3.7,1.021,225,0.173382,2,
3.7,1.021,240,0.0377136,3,
3.7,1.022,30,0.038958,3,
3.7,1.022,45,0.0393177,3,
3.7,1.022,60,0.172705,2,
3.7,1.022,75,0.0402688,3,
3.7,1.022,90,0.0413246,3,
3.7,1.022,105,0.166978,2,
3.7,1.022,120,0.171352,2,
3.7,1.022,135,0.171437,2,
3.7,1.022,150,0.172874,2,
3.7,1.022,165,0.166308,2,
3.7,1.022,180,0.171099,2,
3.7,1.022,195,0.174145,2,
3.7,1.022,210,0.167229,2,
3.7,1.022,225,0.173382,2,
3.7,1.022,240,0.173975,2,
3.7,1.023,30,0.0394903,3,
3.7,1.023,45,0.0393177,3,
3.7,1.023,60,0.172705,2,
3.7,1.023,75,0.0402688,3,
3.7,1.023,90,0.0413246,3,
3.7,1.023,105,0.166978,2,
3.7,1.023,120,0.171352,2,
3.7,1.023,135,0.171437,2,
3.7,1.023,150,0.172874,2,
3.7,1.023,165,0.166308,2,
3.7,1.023,180,0.171099,2,
3.7,1.023,195,0.174145,2,
3.7,1.023,210,0.167229,2,
3.7,1.023,225,0.173382,2,
3.7,1.023,240,0.173975,2,
3.7,1.024,30,0.0430034,3,
3.7,1.024,45,0.0408211,3,
3.7,1.024,60,0.173064,2,
3.7,1.024,75,0.177226,2,
3.7,1.024,90,0.0416433,3,
3.7,1.024,105,0.167335,2,
3.7,1.024,120,0.171711,2,
3.7,1.024,135,0.171795,2,
3.7,1.024,150,0.173233,2,
3.7,1.024,165,0.166665,2,
3.7,1.024,180,0.171457,2,
3.7,1.024,195,0.174505,2,
3.7,1.024,210,0.167587,2,
3.7,1.024,225,0.173741,2,
3.7,1.024,240,0.174335,2,
3.7,1.025,30,0.0456843,3,
3.7,1.025,45,0.0501064,3,
3.7,1.025,60,0.176079,2,
3.7,1.025,75,0.180252,2,
3.7,1.025,90,0.0443207,3,
3.7,1.025,105,0.170336,2,
3.7,1.025,120,0.174722,2,
3.7,1.025,135,0.174807,2,
3.7,1.025,150,0.176249,2,
3.7,1.025,165,0.169664,2,
3.7,1.025,180,0.174468,2,
3.7,1.025,195,0.177523,2,
3.7,1.025,210,0.170588,2,
3.7,1.025,225,0.176758,2,
3.7,1.025,240,0.177353,2,
3.7,1.026,30,0.0456843,3,
3.7,1.026,45,0.0501064,3,
3.7,1.026,60,0.176079,2,
3.7,1.026,75,0.180252,2,
3.7,1.026,90,0.18145,2,
3.7,1.026,105,0.170336,2,
3.7,1.026,120,0.174722,2,
3.7,1.026,135,0.174807,2,
3.7,1.026,150,0.176249,2,
3.7,1.026,165,0.169664,2,
3.7,1.026,180,0.174468,2,
3.7,1.026,195,0.177523,2,
3.7,1.026,210,0.170588,2,
3.7,1.026,225,0.176758,2,
3.7,1.026,240,0.177353,2,
3.7,1.027,30,0.0519217,3,
3.7,1.027,45,0.052991,3,
3.7,1.027,60,0.179309,2,
3.7,1.027,75,0.183494,2,
3.7,1.027,90,0.184696,2,
3.7,1.027,105,0.17355,2,
3.7,1.027,120,0.177949,2,
3.7,1.027,135,0.178034,2,
3.7,1.027,150,0.17948,2,
3.7,1.027,165,0.172877,2,
3.7,1.027,180,0.177695,2,
3.7,1.027,195,0.180758,2,
3.7,1.027,210,0.173803,2,
3.7,1.027,225,0.179991,2,
3.7,1.027,240,0.180587,2,
3.7,1.028,30,0.0519217,3,
3.7,1.028,45,0.052991,3,
3.7,1.028,60,0.179309,2,
3.7,1.028,75,0.183494,2,
3.7,1.028,90,0.184696,2,
3.7,1.028,105,0.17355,2,
3.7,1.028,120,0.177949,2,
3.7,1.028,135,0.178034,2,
3.7,1.028,150,0.17948,2,
3.7,1.028,165,0.172877,2,
3.7,1.028,180,0.177695,2,
3.7,1.028,195,0.180758,2,
3.7,1.028,210,0.173803,2,
3.7,1.028,225,0.179991,2,
3.7,1.028,240,0.180587,2,
3.7,1.029,30,0.0519217,3,
3.7,1.029,45,0.052991,3,
3.7,1.029,60,0.179309,2,
3.7,1.029,75,0.183494,2,
3.7,1.029,90,0.184696,2,
3.7,1.029,105,0.17355,2,
3.7,1.029,120,0.177949,2,
3.7,1.029,135,0.178034,2,
3.7,1.029,150,0.17948,2,
3.7,1.029,165,0.172877,2,
3.7,1.029,180,0.177695,2,
3.7,1.029,195,0.180758,2,
3.7,1.029,210,0.173803,2,
3.7,1.029,225,0.179991,2,
3.7,1.029,240,0.180587,2,
3.7,1.03,30,0.0546743,3,
3.7,1.03,45,0.0553627,3,
3.7,1.03,60,0.181966,2,
3.7,1.03,75,0.18616,2,
3.7,1.03,90,0.187364,2,
3.7,1.03,105,0.176194,2,
3.7,1.03,120,0.180603,2,
3.7,1.03,135,0.180688,2,
3.7,1.03,150,0.182136,2,
3.7,1.03,165,0.175518,2,
3.7,1.03,180,0.180347,2,
3.7,1.03,195,0.183418,2,
3.7,1.03,210,0.176447,2,
3.7,1.03,225,0.182648,2,
3.7,1.03,240,0.183247,2,
3.8,1.005,30,0.00663308,3,
3.8,1.005,45,0.00647236,3,
3.8,1.005,60,0.00561816,3,
3.8,1.005,75,0.00561217,5,
3.8,1.005,90,0.0066367,5,
3.8,1.005,105,0.00566497,3,
3.8,1.005,120,0.00618919,3,
3.8,1.005,135,0.00626172,3,
3.8,1.005,150,0.00610805,3,
3.8,1.005,165,0.00774442,3,
3.8,1.005,180,0.00597165,3,
3.8,1.005,195,0.00641964,3,
3.8,1.005,210,0.00567465,3,
3.8,1.005,225,0.00651054,5,
3.8,1.005,240,0.00701954,5,
3.8,1.006,30,0.00663308,3,
3.8,1.006,45,0.00756635,3,
3.8,1.006,60,0.00735099,3,
3.8,1.006,75,0.00686813,3,
3.8,1.006,90,0.012434,7,
3.8,1.006,105,0.00832337,3,
3.8,1.006,120,0.00734308,3,
3.8,1.006,135,0.00741569,3,
3.8,1.006,150,0.00788158,3,
3.8,1.006,165,0.00774442,3,
3.8,1.006,180,0.00712529,3,
3.8,1.006,195,0.00685338,3,
3.8,1.006,210,0.00704233,3,
3.8,1.006,225,0.00793289,3,
3.8,1.006,240,0.00968152,5,
3.8,1.007,30,0.00955389,3,
3.8,1.007,45,0.00756635,3,
3.8,1.007,60,0.00850621,3,
3.8,1.007,75,0.00875202,3,
3.8,1.007,90,0.00789003,3,
3.8,1.007,105,0.00832337,3,
3.8,1.007,120,0.00755943,3,
3.8,1.007,135,0.00763206,3,
3.8,1.007,150,0.00788158,3,
3.8,1.007,165,0.00774442,3,
3.8,1.007,180,0.00871154,3,
3.8,1.007,195,0.00858834,3,
3.8,1.007,210,0.00754621,3,
3.8,1.007,225,0.00793289,3,
3.8,1.007,240,0.00844261,3,
3.8,1.008,30,0.00955389,3,
3.8,1.008,45,0.00858741,3,
3.8,1.008,60,0.00850621,3,
3.8,1.008,75,0.00875202,3,
3.8,1.008,90,0.00977584,3,
3.8,1.008,105,0.00947295,3,
3.8,1.008,120,0.00892967,3,
3.8,1.008,135,0.0090024,3,
3.8,1.008,150,0.00854665,3,
3.8,1.008,165,0.00889333,3,
3.8,1.008,180,0.00871154,3,
3.8,1.008,195,0.00858834,3,
3.8,1.008,210,0.0102096,3,
3.8,1.008,225,0.00908878,3,
3.8,1.008,240,0.00959908,3,
3.8,1.009,30,0.010307,3,
3.8,1.009,45,0.0103616,3,
3.8,1.009,60,0.0108481,3,
3.8,1.009,75,0.0116798,3,
3.8,1.009,90,0.0105291,3,
3.8,1.009,105,0.0166253,3,
3.8,1.009,120,0.010404,3,
3.8,1.009,135,0.0102603,3,
3.8,1.009,150,0.0103343,3,
3.8,1.009,165,0.0160415,3,
3.8,1.009,180,0.0126389,3,
3.8,1.009,195,0.0104982,3,
3.8,1.009,210,0.0109631,3,
3.8,1.009,225,0.011432,3,
3.8,1.009,240,0.0103522,3,
3.8,1.01,30,0.0148732,3,
3.8,1.01,45,0.0152567,3,
3.8,1.01,60,0.0144949,3,
3.8,1.01,75,0.0148219,3,
3.8,1.01,90,0.0158519,3,
3.8,1.01,105,0.0197827,3,
3.8,1.01,120,0.0160035,3,
3.8,1.01,135,0.0160768,3,
3.8,1.01,150,0.0171071,3,
3.8,1.01,165,0.0191971,3,
3.8,1.01,180,0.0157839,3,
3.8,1.01,195,0.0152331,3,
3.8,1.01,210,0.0152591,3,
3.8,1.01,225,0.0145733,3,
3.8,1.01,240,0.0150864,3,
3.8,1.011,30,0.0181812,3,
3.8,1.011,45,0.0154763,3,
3.8,1.011,60,0.0171767,3,
3.8,1.011,75,0.0159857,3,
3.8,1.011,90,0.0158519,3,
3.8,1.011,105,0.0197827,3,
3.8,1.011,120,0.0160035,3,
3.8,1.011,135,0.0160768,3,
3.8,1.011,150,0.0171071,3,
3.8,1.011,165,0.0191971,3,
3.8,1.011,180,0.0157839,3,
3.8,1.011,195,0.0157411,3,
3.8,1.011,210,0.0216903,3,
3.8,1.011,225,0.0177643,3,
3.8,1.011,240,0.0155943,3,
3.8,1.012,30,0.0181812,3,
3.8,1.012,45,0.0173799,3,
3.8,1.012,60,0.0171767,3,
3.8,1.012,75,0.0175859,3,
3.8,1.012,90,0.0170168,3,
3.8,1.012,105,0.0197827,3,
3.8,1.012,120,0.0171619,3,
3.8,1.012,135,0.0172352,3,
3.8,1.012,150,0.0171071,3,
3.8,1.012,165,0.0191971,3,
3.8,1.012,180,0.016942,3,
3.8,1.012,195,0.0184261,3,
3.8,1.012,210,0.0216903,3,
3.8,1.012,225,0.0177643,3,
3.8,1.012,240,0.0182789,3,
3.8,1.013,30,0.0212706,3,
3.8,1.013,45,0.0206137,3,
3.8,1.013,60,0.0214262,3,
3.8,1.013,75,0.0206735,3,
3.8,1.013,90,0.0217094,3,
3.8,1.013,105,0.0228769,3,
3.8,1.013,120,0.026711,3,
3.8,1.013,135,0.026785,3,
3.8,1.013,150,0.0234671,3,
3.8,1.013,165,0.0222896,3,
3.8,1.013,180,0.026489,3,
3.8,1.013,195,0.0215163,3,
3.8,1.013,210,0.0247904,3,
3.8,1.013,225,0.0208524,3,
3.8,1.013,240,0.0213687,3,
3.8,1.014,30,0.0236083,3,
3.8,1.014,45,0.0223762,3,
3.8,1.014,60,0.0278965,3,
3.8,1.014,75,0.0238836,3,
3.8,1.014,90,0.0217094,3,
3.8,1.014,105,0.0228769,3,
3.8,1.014,120,0.026711,3,
3.8,1.014,135,0.026785,3,
3.8,1.014,150,0.0234671,3,
3.8,1.014,165,0.0222896,3,
3.8,1.014,180,0.026489,3,
3.8,1.014,195,0.0215163,3,
3.8,1.014,210,0.0247904,3,
3.8,1.014,225,0.0220163,3,
3.8,1.014,240,0.0225331,3,
3.8,1.015,30,0.0236083,3,
3.8,1.015,45,0.0228168,3,
3.8,1.015,60,0.0278965,3,
3.8,1.015,75,0.0238836,3,
3.8,1.015,90,0.0249228,3,
3.8,1.015,105,0.0228769,3,
3.8,1.015,120,0.026711,3,
3.8,1.015,135,0.026785,3,
3.8,1.015,150,0.0234671,3,
3.8,1.015,165,0.156526,2,
3.8,1.015,180,0.026489,3,
3.8,1.015,195,0.0226809,3,
3.8,1.015,210,0.0247904,3,
3.8,1.015,225,0.0284902,3,
3.8,1.015,240,0.0225331,3,
3.8,1.016,30,0.0250617,3,
3.8,1.016,45,0.0260341,3,
3.8,1.016,60,0.029356,3,
3.8,1.016,75,0.0253375,3,
3.8,1.016,90,0.0263781,3,
3.8,1.016,105,0.158834,2,
3.8,1.016,120,0.0281688,3,
3.8,1.016,135,0.028243,3,
3.8,1.016,150,0.025293,3,
3.8,1.016,165,0.158168,2,
3.8,1.016,180,0.0279465,3,
3.8,1.016,195,0.0306204,3,
3.8,1.016,210,0.0262455,3,
3.8,1.016,225,0.0299506,3,
3.8,1.016,240,0.0304715,3,
3.8,1.017,30,0.0274335,3,
3.8,1.017,45,0.0270462,3,
3.8,1.017,60,0.0303713,3,
3.8,1.017,75,0.027519,3,
3.8,1.017,90,0.0273905,3,
3.8,1.017,105,0.159977,2,
3.8,1.017,120,0.029183,3,
3.8,1.017,135,0.0292572,3,
3.8,1.017,150,0.0282435,3,
3.8,1.017,165,0.159311,2,
3.8,1.017,180,0.0289605,3,
3.8,1.017,195,0.031637,3,
3.8,1.017,210,0.0272578,3,
3.8,1.017,225,0.0309665,3,
3.8,1.017,240,0.0314879,3,
3.8,1.018,30,0.0293416,3,
3.8,1.018,45,0.0293005,3,
3.8,1.018,60,0.0314501,3,
